order_id,customer_id,store_id,channel,order_ts,order_status,currency,payment_mode
ORD0059113,CUST023548,ST041,Store,2025-10-18 20:48:05,Completed,INR,Card
ORD0059114,CUST013072,,Web,2025-11-27 17:11:46,Completed,INR,UPI
ORD0059115,CUST009267,ST005,Store,2026-05-08 19:27:06,Completed,INR,COD
ORD0059116,CUST018593,ST026,Store,2026-05-02 17:59:46,Completed,INR,COD
ORD0059117,CUST000909,,Web,2025-01-10 17:31:48,Returned,INR,Wallet
ORD0059118,CUST007804,ST031,Store,2025-11-13 10:12:45,Completed,INR,Wallet
ORD0059119,CUST000526,ST001,Store,2025-01-29 21:37:41,Completed,INR,UPI
ORD0059120,CUST022471,ST031,Store,2025-06-21 20:14:55,Completed,INR,Card
ORD0059121,CUST014770,,Web,2026-06-19 08:58:40,Completed,INR,Wallet
ORD0059122,CUST016967,ST036,Store,2025-11-22 13:31:59,Completed,INR,COD
ORD0059123,CUST012010,,Web,2026-06-08 12:50:25,Completed,INR,COD
ORD0059124,CUST019460,,Web,2025-02-07 19:43:23,Completed,INR,COD
ORD0059125,CUST002374,,Web,2026-06-04 18:35:45,Completed,INR,NetBanking
ORD0059126,CUST020495,ST014,Store,2025-10-21 20:01:23,Completed,INR,UPI
ORD0059127,CUST011713,ST040,Store,2025-04-21 12:15:10,Completed,INR,UPI
ORD0059128,CUST016924,,App,2026-05-02 19:56:58,Completed,SGD,Card
ORD0059129,CUST020910,ST002,Store,2026-01-20 19:38:49,Completed,INR,UPI
ORD0059130,CUST011489,,Web,2025-02-13 20:21:52,Completed,INR,UPI
ORD0059131,CUST021453,ST009,Store,2026-06-09 22:36:25,Completed,INR,Card
ORD0059132,CUST018844,ST027,Store,2025-06-12 09:29:36,Completed,INR,Wallet
ORD0059133,CUST017963,,Web,2026-10-22 12:49:02,Completed,INR,Wallet
ORD0059134,CUST023121,,Web,2025-03-26 19:03:02,Completed,INR,UPI
ORD0059135,CUST016694,ST009,Store,2026-06-22 09:30:44,Completed,INR,UPI
ORD0059136,CUST010621,,App,2026-05-16 16:23:42,Completed,INR,COD
ORD0059137,CUST002753,ST007,Store,2025-07-15 20:31:26,Completed,INR,UPI
ORD0059138,CUST019186,,Web,2026-05-01 16:59:20,Completed,INR,UPI
ORD0059139,CUST013452,,Web,2026-02-23 07:11:04,Completed,INR,UPI
ORD0059140,CUST004529,,Web,2025-07-16 12:30:11,Completed,INR,Card
ORD0059141,CUST008969,,App,2025-08-29 18:48:20,Completed,INR,UPI
ORD0059142,CUST004069,,Web,2026-05-26 08:52:14,Returned,INR,NetBanking
ORD0059143,CUST004418,ST018,Store,2025-06-20 13:14:19,Completed,INR,UPI
ORD0059144,CUST019174,,Web,2026-03-12 10:59:38,Completed,INR,COD
ORD0059145,CUST016392,ST005,Store,2026-02-17 14:22:54,Completed,INR,UPI
ORD0059146,CUST011774,,Web,2026-11-20 19:40:33,Completed,INR,Card
ORD0059147,CUST011641,ST035,Store,2025-12-18 09:47:18,Completed,INR,NetBanking
ORD0059148,CUST007559,ST002,Store,2026-04-01 11:26:50,Completed,INR,UPI
ORD0059149,CUST002490,ST034,Store,2026-03-13 07:13:25,Completed,INR,Card
ORD0059150,CUST014785,,Web,2025-10-25 16:39:59,Completed,INR,COD
ORD0059151,CUST012605,ST041,Store,2025-07-05 18:04:02,Completed,USD,Card
ORD0059152,CUST003725,ST016,Store,2025-05-14 07:36:30,Completed,INR,UPI
ORD0059153,CUST017216,,Web,2025-11-11 13:47:24,Completed,INR,UPI
ORD0059154,CUST023897,,App,2026-02-07 15:23:39,Completed,INR,Card
ORD0059155,CUST010510,ST032,Store,2025-06-24 10:50:52,Completed,INR,NetBanking
ORD0059156,CUST013877,,Web,2025-07-12 15:35:22,Completed,INR,UPI
ORD0059157,CUST015997,ST037,Store,2025-11-01 09:34:09,Completed,INR,UPI
ORD0059158,CUST018863,,App,2025-06-19 12:49:44,Completed,INR,UPI
ORD0059159,CUST011969,ST004,Store,2026-02-02 21:50:40,Completed,INR,UPI
ORD0059160,CUST005704,,Web,2025-11-14 16:07:32,Completed,INR,UPI
ORD0059161,CUST014150,,Web,2025-07-12 07:15:46,Returned,INR,COD
ORD0059162,CUST013676,ST026,Store,2025-05-22 18:48:43,Completed,INR,Card
ORD0059163,CUST007946,,Web,2025-08-04 22:18:32,Completed,INR,UPI
ORD0059164,CUST023976,ST019,Store,2025-07-25 09:11:13,Completed,INR,UPI
ORD0059165,CUST009010,ST002,Store,2025-12-18 08:52:01,Completed,SGD,UPI
ORD0059166,CUST015756,ST033,Store,2025-06-04 11:42:12,Completed,INR,Wallet
ORD0059167,CUST004122,,Web,2025-10-14 10:11:14,Completed,INR,Wallet
ORD0059168,CUST005324,ST027,Store,2026-10-18 19:40:35,Completed,INR,UPI
ORD0059169,CUST023891,ST016,Store,2025-10-24 12:00:33,Completed,SGD,UPI
ORD0059170,CUST019741,,Web,2026-11-16 12:52:25,Completed,INR,UPI
ORD0059171,CUST018765,ST015,Store,2025-03-22 07:17:28,Completed,INR,UPI
ORD0059172,CUST005698,ST012,Store,2025-11-26 18:07:27,Completed,INR,UPI
ORD0059173,CUST008379,ST016,Store,2026-06-12 15:05:37,Completed,INR,UPI
ORD0059174,CUST005656,ST003,Store,2025-06-25 10:44:26,Pending,INR,UPI
ORD0059175,CUST000147,ST010,Store,2026-03-23 13:06:12,Completed,INR,Card
ORD0059176,CUST003259,,App,2025-08-21 10:11:32,Completed,INR,UPI
ORD0059177,CUST003596,ST011,Store,2025-11-12 07:59:48,Completed,INR,Card
ORD0059178,CUST011707,,App,2026-06-17 15:05:18,Completed,INR,Card
ORD0059179,CUST022929,ST038,Store,2025-12-03 10:57:46,Cancelled,INR,COD
ORD0059180,CUST008777,ST017,Store,2026-01-03 18:30:58,Returned,INR,Card
ORD0059181,CUST009387,,Web,2025-03-17 21:56:01,Completed,INR,Card
ORD0059182,CUST014854,ST039,Store,2025-11-06 10:54:39,Completed,INR,UPI
ORD0059183,CUST012240,ST034,Store,2026-02-18 09:57:33,Returned,INR,UPI
ORD0059184,CUST000569,,Web,2025-11-11 18:22:09,Completed,INR,UPI
ORD0059185,CUST004784,,App,2026-05-03 09:41:23,Completed,INR,COD
ORD0059186,CUST024284,,Web,2025-05-25 12:22:11,Completed,INR,COD
ORD0059187,CUST001947,ST042,Store,2025-12-07 19:22:16,Completed,INR,Card
ORD0059188,CUST002682,ST035,Store,2026-03-16 20:08:32,Completed,INR,Wallet
ORD0059189,CUST005376,ST040,Store,2025-11-15 19:32:47,Completed,INR,UPI
ORD0059190,CUST000557,,Web,2026-01-29 12:59:15,Completed,INR,UPI
ORD0059191,CUST020601,ST039,Store,2026-04-05 13:55:42,Completed,INR,UPI
ORD0059192,CUST007276,ST032,Store,2025-08-12 11:35:15,Completed,INR,Card
ORD0059193,CUST015972,,Web,2026-10-10 09:19:54,Completed,INR,UPI
ORD0059194,CUST024379,,Web,2026-10-15 16:11:11,Completed,INR,UPI
ORD0059195,CUST002819,ST018,Store,2025-12-18 19:00:24,Completed,INR,COD
ORD0059196,CUST023538,,App,2026-05-24 10:21:20,Completed,INR,UPI
ORD0059197,CUST002975,,App,2026-01-04 12:51:50,Completed,INR,NetBanking
ORD0059198,CUST022298,,Web,2025-11-01 15:24:18,Completed,INR,Card
ORD0059199,CUST001312,,App,2025-10-21 20:38:04,Completed,INR,Card
ORD0059200,CUST016990,ST010,Store,2025-01-22 19:59:29,Completed,INR,Card
ORD0059201,CUST015596,ST023,Store,2025-10-22 11:51:23,Completed,INR,Card
ORD0059202,CUST023270,,Web,2026-11-06 22:05:22,Completed,INR,Card
ORD0059203,CUST023122,ST020,Store,2025-02-16 12:39:37,Completed,INR,Card
ORD0059204,CUST016705,,Web,2025-03-08 18:37:36,Completed,INR,UPI
ORD0059205,CUST007289,ST033,Store,2025-11-29 10:25:52,Completed,INR,COD
ORD0059206,CUST012706,ST040,Store,2025-10-08 12:23:54,Completed,INR,UPI
ORD0059207,CUST023542,,App,2025-08-16 20:46:04,Returned,INR,Card
ORD0059208,CUST018667,,App,2025-12-16 11:38:30,Completed,INR,COD
ORD0059209,CUST021265,ST016,Store,2025-06-02 08:47:37,Completed,INR,UPI
ORD0059210,CUST002662,ST027,Store,2025-03-13 14:27:09,Completed,INR,UPI
ORD0059211,CUST003810,ST022,Store,2026-11-03 12:08:30,Returned,INR,UPI
ORD0059212,CUST002690,,Web,2025-11-02 09:45:44,Completed,INR,UPI
ORD0059213,CUST008801,,Web,2025-08-08 15:38:16,Completed,INR,COD
ORD0059214,CUST014008,,Web,2025-05-08 20:00:49,Completed,INR,Wallet
ORD0059215,CUST001641,,Web,2025-07-05 13:54:36,Completed,INR,COD
ORD0059216,CUST008701,,Web,2026-03-10 18:41:43,Completed,INR,Card
ORD0059217,CUST023005,,Web,2025-07-27 16:12:20,Completed,INR,UPI
ORD0059218,CUST024973,,Web,2025-08-31 13:33:05,Completed,INR,Card
ORD0059219,CUST021783,,Web,2026-01-30 18:48:31,Completed,INR,UPI
ORD0059220,CUST013977,,Web,2026-05-05 16:15:20,Completed,INR,UPI
ORD0059221,CUST013662,,Web,2025-03-11 10:37:39,Completed,INR,UPI
ORD0059222,CUST016835,,Web,2026-06-21 10:09:49,Completed,INR,Card
ORD0059223,CUST023137,ST014,Store,2025-05-14 20:34:25,Completed,INR,UPI
ORD0059224,CUST024438,ST023,Store,2025-09-29 18:03:34,Completed,INR,UPI
ORD0059225,CUST009241,,App,2026-01-19 17:29:44,Completed,INR,UPI
ORD0059226,CUST023864,,Web,2026-06-11 13:21:09,Completed,INR,COD
ORD0059227,CUST021321,,App,2025-08-02 13:16:21,Completed,INR,UPI
ORD0059228,CUST002503,ST022,Store,2025-10-12 19:34:09,Completed,INR,UPI
ORD0059229,CUST018094,ST026,Store,2026-05-29 10:04:49,Completed,USD,UPI
ORD0059230,CUST019820,ST024,Store,2025-09-20 12:55:36,Completed,INR,Card
ORD0059231,CUST019907,ST014,Store,2025-03-21 14:16:29,Completed,INR,COD
ORD0059232,CUST002125,,Web,2025-10-11 10:21:07,Completed,INR,NetBanking
ORD0059233,CUST012789,ST037,Store,2026-02-08 14:59:12,Completed,USD,UPI
ORD0059234,CUST011941,ST012,Store,2025-04-28 10:28:04,Completed,INR,NetBanking
ORD0059235,CUST005818,,Web,2026-04-19 08:43:38,Completed,INR,Card
ORD0059236,CUST002342,ST012,Store,2025-08-17 14:43:20,Completed,INR,Card
ORD0059237,CUST005342,ST004,Store,2026-11-24 12:42:34,Completed,INR,UPI
ORD0059238,CUST021670,ST023,Store,2026-03-18 18:50:14,Completed,INR,UPI
ORD0059239,CUST000903,ST008,Store,2025-08-15 19:51:14,Completed,INR,NetBanking
ORD0059240,CUST013169,ST021,Store,2025-04-08 12:07:38,Completed,INR,COD
ORD0059241,CUST005595,ST006,Store,2025-04-02 18:51:26,Completed,USD,Card
ORD0059242,CUST019818,ST001,Store,2025-10-15 11:17:09,Returned,INR,Card
ORD0059243,CUST019367,ST020,Store,2025-01-15 08:39:04,Completed,INR,UPI
ORD0059244,CUST016326,ST038,Store,2025-12-09 09:41:09,Completed,INR,Card
ORD0059245,CUST015563,,Web,2025-11-23 18:04:45,Completed,INR,UPI
ORD0059246,CUST022420,,Web,2026-06-07 16:59:52,Completed,INR,Wallet
ORD0059247,CUST009956,ST041,Store,2025-03-09 18:48:11,Completed,INR,UPI
ORD0059248,CUST007658,,Web,2026-06-04 12:05:59,Completed,INR,Card
ORD0059249,CUST024336,,Web,2025-04-07 17:11:35,Completed,INR,UPI
ORD0059250,CUST021825,,Web,2026-01-14 08:26:23,Completed,INR,Wallet
ORD0059251,CUST020208,ST040,Store,2025-01-07 10:53:57,Cancelled,INR,UPI
ORD0059252,CUST021731,,Web,2025-08-15 20:35:36,Returned,INR,UPI
ORD0059253,CUST008009,ST020,Store,2025-12-29 15:12:06,Completed,INR,Card
ORD0059254,CUST011102,,Web,2025-01-28 19:52:42,Completed,INR,COD
ORD0059255,CUST016929,ST005,Store,2025-12-06 16:58:59,Completed,INR,UPI
ORD0059256,CUST015607,ST004,Store,2025-10-15 08:24:32,Completed,SGD,COD
ORD0059257,CUST012231,,Web,2025-02-04 18:26:11,Completed,INR,UPI
ORD0059258,CUST013587,,Web,2025-10-03 22:01:55,Completed,INR,UPI
ORD0059259,CUST020068,ST029,Store,2025-07-29 21:26:03,Completed,INR,Card
ORD0059260,CUST024835,,Web,2025-08-07 10:44:37,Completed,INR,UPI
ORD0059261,CUST001752,ST017,Store,2025-11-23 22:47:15,Completed,INR,Card
ORD0059262,CUST011609,ST008,Store,2025-11-21 07:50:19,Completed,INR,UPI
ORD0059263,CUST021735,ST036,Store,2026-05-09 07:27:39,Completed,INR,Card
ORD0059264,CUST002141,ST024,Store,2025-04-06 14:44:09,Completed,INR,Card
ORD0059265,CUST007692,,Web,2026-02-03 22:17:59,Completed,INR,UPI
ORD0059266,CUST008048,,App,2025-02-24 16:58:05,Completed,INR,Card
ORD0059267,CUST015129,,Web,2025-12-08 16:03:04,Completed,INR,NetBanking
ORD0059268,CUST005405,ST027,Store,2026-04-05 20:26:58,Completed,INR,UPI
ORD0059269,CUST013716,ST035,Store,2025-10-12 18:25:52,Completed,INR,Wallet
ORD0059270,CUST019928,,Web,2025-06-19 13:12:54,Completed,INR,UPI
ORD0059271,CUST004552,ST011,Store,2026-05-20 17:03:47,Returned,INR,Card
ORD0059272,CUST024233,,App,2026-02-26 19:11:38,Completed,INR,UPI
ORD0059273,CUST003611,,Web,2025-05-01 18:04:37,Completed,INR,UPI
ORD0059274,CUST021183,ST012,Store,2026-05-01 17:28:25,Completed,INR,Wallet
ORD0059275,CUST007383,,Web,2025-07-17 07:57:44,Completed,INR,Card
ORD0059276,CUST015529,,Web,2025-11-26 15:59:56,Completed,INR,COD
ORD0059277,CUST020817,,Web,2026-06-20 11:19:19,Completed,INR,UPI
ORD0059278,CUST000112,ST006,Store,2025-05-14 12:50:01,Completed,INR,COD
ORD0059279,CUST015392,ST010,Store,2026-10-13 09:18:30,Completed,INR,Card
ORD0059280,CUST019477,ST021,Store,2025-01-24 08:35:42,Cancelled,INR,COD
ORD0059281,CUST016617,,App,2025-02-18 22:25:59,Completed,INR,UPI
ORD0059282,CUST001022,ST013,Store,2025-02-08 09:43:38,Completed,INR,UPI
ORD0059283,CUST016219,,App,2025-06-20 19:36:26,Completed,INR,NetBanking
ORD0059284,CUST022537,,App,2025-11-16 09:23:05,Completed,INR,Card
ORD0059285,CUST008985,,Web,2026-05-06 11:05:42,Completed,INR,UPI
ORD0059286,CUST016596,,Web,2025-09-09 13:12:57,Completed,INR,UPI
ORD0059287,CUST010540,ST020,Store,2025-12-02 16:34:47,Completed,INR,COD
ORD0059288,CUST000700,ST006,Store,2025-01-04 12:00:38,Pending,INR,UPI
ORD0059289,CUST003092,,Web,2025-01-14 18:52:07,Completed,INR,Card
ORD0059290,CUST015918,,Web,2025-11-30 15:28:51,Completed,INR,COD
ORD0059291,CUST010869,,Web,2025-10-17 17:50:37,Completed,SGD,UPI
ORD0059292,CUST000159,,Web,2026-01-12 15:57:21,Completed,INR,NetBanking
ORD0059293,CUST006073,ST025,Store,2026-01-03 18:15:56,Completed,INR,Card
ORD0059294,CUST015063,ST023,Store,2026-06-13 10:33:09,Completed,INR,UPI
ORD0059295,CUST017797,ST040,Store,2025-01-18 16:11:45,Completed,INR,COD
ORD0059296,CUST003082,,App,2026-01-30 22:07:37,Completed,INR,Card
ORD0059297,CUST008545,ST022,Store,2025-09-29 17:56:14,Completed,INR,COD
ORD0059298,CUST010809,ST007,Store,2026-05-15 19:15:41,Completed,INR,Card
ORD0059299,CUST015641,ST028,Store,2025-09-11 18:40:47,Completed,INR,Card
ORD0059300,CUST002863,,Web,2025-01-14 13:17:36,Completed,INR,UPI
ORD0059301,CUST018749,ST020,Store,2025-11-30 12:09:32,Completed,INR,NetBanking
ORD0059302,CUST009241,ST008,Store,2026-02-09 11:01:19,Completed,INR,Card
ORD0059303,CUST014072,,Web,2025-08-13 15:48:48,Completed,INR,COD
ORD0059304,CUST013237,ST033,Store,2026-06-29 22:55:00,Completed,INR,UPI
ORD0059305,CUST011813,ST018,Store,2025-07-11 18:56:40,Completed,INR,UPI
ORD0059306,CUST024781,ST039,Store,2026-01-29 08:49:20,Completed,INR,Card
ORD0059307,CUST011746,ST016,Store,2026-03-02 20:34:28,Completed,INR,Card
ORD0059308,CUST010999,ST016,Store,2025-10-14 18:12:25,Returned,INR,UPI
ORD0059309,CUST005399,,Web,2025-06-22 08:05:33,Completed,USD,COD
ORD0059310,CUST000616,,Web,2025-08-26 19:03:32,Completed,INR,Card
ORD0059311,CUST000413,ST042,Store,2025-06-05 13:06:29,Cancelled,INR,COD
ORD0059312,CUST005242,,Web,2026-06-16 10:00:40,Completed,INR,UPI
ORD0059313,CUST013396,ST019,Store,2026-01-18 08:48:26,Completed,INR,Card
ORD0059314,CUST024429,,App,2025-01-03 07:12:29,Completed,INR,NetBanking
ORD0059315,CUST020769,,Web,2025-10-10 19:31:05,Completed,INR,COD
ORD0059316,CUST007812,ST011,Store,2025-10-30 12:11:48,Completed,INR,UPI
ORD0059317,CUST021029,ST006,Store,2025-08-19 15:35:45,Completed,USD,UPI
ORD0059318,CUST007879,ST013,Store,2025-03-28 09:59:53,Pending,INR,Card
ORD0059319,CUST002550,ST024,Store,2025-04-16 15:45:30,Completed,INR,UPI
ORD0059320,CUST008543,,Web,2026-03-23 20:54:10,Completed,INR,UPI
ORD0059321,CUST004368,ST018,Store,2026-06-16 08:12:22,Completed,INR,Card
ORD0059322,CUST000870,,App,2025-07-29 15:25:16,Completed,INR,UPI
ORD0059323,CUST005307,ST004,Store,2025-12-17 17:44:02,Completed,INR,Card
ORD0059324,CUST006103,,Web,2025-04-16 16:08:09,Completed,INR,UPI
ORD0059325,CUST015288,ST010,Store,2025-06-08 09:10:54,Completed,USD,UPI
ORD0059326,CUST003653,,Web,2026-01-12 17:10:23,Completed,INR,Card
ORD0059327,CUST018129,ST039,Store,2025-02-06 07:01:39,Completed,INR,COD
ORD0059328,CUST014401,,App,2025-12-26 16:37:09,Completed,INR,COD
ORD0059329,CUST009504,ST030,Store,2026-03-31 20:57:23,Returned,INR,UPI
ORD0059330,CUST001928,,App,2026-01-03 19:00:40,Completed,INR,Card
ORD0059331,CUST016770,ST021,Store,2026-06-02 08:59:17,Completed,INR,Card
ORD0059332,CUST022814,ST027,Store,2026-03-06 12:01:17,Cancelled,INR,Card
ORD0059333,CUST011744,ST018,Store,2025-12-29 18:28:10,Completed,INR,Card
ORD0059334,CUST002773,,App,2026-04-16 12:09:44,Completed,USD,COD
ORD0059335,CUST013080,,Web,2026-11-01 12:37:51,Completed,INR,NetBanking
ORD0059336,CUST005741,,App,2025-10-06 15:09:34,Completed,INR,NetBanking
ORD0059337,CUST001831,ST042,Store,2025-01-09 07:04:50,Completed,INR,Card
ORD0059338,CUST011569,ST020,Store,2025-01-21 11:45:06,Completed,INR,UPI
ORD0059339,CUST013426,,Web,2025-06-09 20:57:32,Completed,INR,COD
ORD0059340,CUST010623,,App,2026-06-04 22:25:59,Completed,INR,NetBanking
ORD0059341,CUST011282,ST040,Store,2026-05-03 10:38:16,Completed,INR,NetBanking
ORD0059342,CUST011049,ST005,Store,2025-01-08 14:52:08,Completed,INR,COD
ORD0059343,CUST003757,,Web,2025-05-23 09:37:56,Cancelled,INR,COD
ORD0059344,CUST006136,ST041,Store,2025-09-06 15:38:15,Completed,USD,UPI
ORD0059345,CUST018247,ST004,Store,2025-07-25 20:56:01,Completed,INR,UPI
ORD0059346,CUST010461,ST008,Store,2025-01-04 11:36:15,Completed,INR,Card
ORD0059347,CUST024185,ST035,Store,2026-06-04 18:57:05,Completed,INR,UPI
ORD0059348,CUST007513,ST005,Store,2025-12-01 07:06:02,Completed,INR,UPI
ORD0059349,CUST004023,ST022,Store,2025-05-24 10:48:08,Completed,INR,COD
ORD0059350,CUST022417,ST022,Store,2025-05-15 16:47:06,Completed,INR,Wallet
ORD0059351,CUST000851,ST008,Store,2025-10-05 18:52:00,Completed,INR,NetBanking
ORD0059352,CUST015690,ST026,Store,2026-10-31 10:15:37,Completed,SGD,NetBanking
ORD0059353,CUST018582,ST015,Store,2026-11-11 21:53:10,Returned,INR,UPI
ORD0059354,CUST017285,,Web,2025-07-24 14:27:29,Completed,INR,COD
ORD0059355,CUST004268,,Web,2025-11-18 07:46:19,Completed,INR,COD
ORD0059356,CUST024447,ST020,Store,2026-01-29 12:48:39,Completed,INR,UPI
ORD0059357,CUST006536,ST016,Store,2025-09-23 08:41:57,Completed,INR,UPI
ORD0059358,CUST021095,ST007,Store,2026-01-26 12:04:28,Returned,INR,UPI
ORD0059359,CUST002043,ST033,Store,2026-11-26 08:32:32,Pending,INR,UPI
ORD0059360,CUST014584,,Web,2025-08-20 10:07:35,Returned,INR,UPI
ORD0059361,CUST001016,ST003,Store,2025-07-11 19:30:01,Completed,INR,COD
ORD0059362,CUST006061,ST005,Store,2026-05-09 14:54:49,Completed,INR,NetBanking
ORD0059363,CUST010294,,Web,2026-01-12 10:55:13,Completed,INR,Card
ORD0059364,CUST022876,,Web,2025-09-10 20:19:46,Completed,INR,UPI
ORD0059365,CUST020950,,Web,2025-10-30 12:47:22,Pending,INR,UPI
ORD0059366,CUST022856,ST033,Store,2025-01-15 11:38:32,Completed,INR,COD
ORD0059367,CUST006707,ST006,Store,2025-12-08 16:16:34,Completed,INR,UPI
ORD0059368,CUST002388,ST004,Store,2026-06-04 10:50:04,Completed,INR,COD
ORD0059369,CUST011272,ST033,Store,2025-08-27 20:33:37,Completed,SGD,COD
ORD0059370,CUST003413,ST003,Store,2025-10-22 20:10:01,Completed,INR,Card
ORD0059371,CUST017636,ST005,Store,2025-03-09 19:05:45,Completed,SGD,COD
ORD0059372,CUST012660,ST011,Store,2025-10-28 21:36:17,Completed,INR,Card
ORD0059373,CUST014347,,Web,2025-08-08 16:20:57,Completed,INR,UPI
ORD0059374,CUST004163,ST042,Store,2026-01-18 20:25:22,Completed,INR,Card
ORD0059375,CUST005831,,Web,2026-10-03 10:28:39,Completed,INR,Card
ORD0059376,CUST004607,,Web,2025-01-14 18:52:49,Completed,INR,Card
ORD0059377,CUST003137,ST028,Store,2026-02-08 20:51:36,Completed,INR,UPI
ORD0059378,CUST008482,,Web,2025-04-05 09:39:22,Completed,INR,UPI
ORD0059379,CUST011311,,Web,2025-11-27 22:39:41,Completed,INR,UPI
ORD0059380,CUST024246,,Web,2026-01-01 15:49:30,Completed,INR,UPI
ORD0059381,CUST011869,,App,2026-03-29 16:52:12,Completed,INR,UPI
ORD0059382,CUST005502,,Web,2025-09-01 16:31:21,Completed,INR,Card
ORD0059383,CUST001828,ST010,Store,2025-12-21 17:44:44,Completed,INR,Card
ORD0059384,CUST007006,ST006,Store,2026-04-10 15:09:40,Returned,INR,Card
ORD0059385,CUST008704,ST012,Store,2025-12-25 20:20:33,Completed,INR,UPI
ORD0059386,CUST005150,ST035,Store,2025-10-22 13:48:57,Completed,INR,COD
ORD0059387,CUST010414,ST003,Store,2026-05-13 12:28:18,Completed,USD,UPI
ORD0059388,CUST013231,ST003,Store,2025-04-27 09:59:33,Completed,INR,UPI
ORD0059389,CUST018402,,Web,2025-02-11 13:12:59,Completed,INR,UPI
ORD0059390,CUST012964,ST031,Store,2025-03-03 17:26:24,Completed,INR,Card
ORD0059391,CUST007047,ST001,Store,2025-12-25 18:06:04,Completed,INR,UPI
ORD0059392,CUST004536,ST011,Store,2025-03-09 08:39:26,Completed,INR,UPI
ORD0059393,CUST011899,ST024,Store,2026-04-14 22:18:28,Returned,INR,Card
ORD0059394,CUST014667,ST042,Store,2026-06-02 10:17:22,Completed,INR,UPI
ORD0059395,CUST024309,,App,2025-06-10 13:31:32,Completed,INR,COD
ORD0059396,CUST009788,ST031,Store,2025-08-25 15:05:29,Completed,INR,COD
ORD0059397,CUST012511,ST009,Store,2025-10-02 10:39:24,Completed,INR,UPI
ORD0059398,CUST017621,,App,2025-01-29 11:30:08,Completed,INR,Card
ORD0059399,CUST007052,,App,2026-01-27 17:15:16,Completed,INR,NetBanking
ORD0059400,CUST017262,ST041,Store,2025-07-06 12:12:05,Completed,INR,UPI
ORD0059401,CUST006749,ST015,Store,2026-02-11 09:39:50,Completed,INR,UPI
ORD0059402,CUST001460,ST023,Store,2025-06-01 19:13:53,Completed,INR,COD
ORD0059403,CUST010028,,App,2025-11-05 22:09:24,Completed,INR,Card
ORD0059404,CUST004203,ST028,Store,2026-04-24 22:34:52,Completed,INR,NetBanking
ORD0059405,CUST008607,,App,2025-11-02 17:39:18,Cancelled,INR,COD
ORD0059406,CUST013635,ST028,Store,2025-10-23 22:35:00,Completed,INR,COD
ORD0059407,CUST013587,,Web,2025-06-22 16:01:17,Completed,INR,COD
ORD0059408,CUST006176,,Web,2025-10-14 22:28:44,Completed,INR,COD
ORD0059409,CUST011835,ST016,Store,2026-04-29 11:09:08,Completed,INR,UPI
ORD0059410,CUST008610,,App,2026-05-10 09:56:19,Completed,INR,Card
ORD0059411,CUST006367,ST029,Store,2026-04-18 22:26:34,Completed,INR,Card
ORD0059412,CUST007646,ST040,Store,2025-01-07 15:34:52,Completed,INR,Card
ORD0059413,CUST010085,,Web,2026-02-01 10:21:45,Completed,INR,Card
ORD0059414,CUST013309,,App,2025-02-18 19:11:19,Completed,INR,UPI
ORD0059415,CUST017627,,Web,2025-10-06 21:48:31,Completed,INR,NetBanking
ORD0059416,CUST018449,ST021,Store,2025-02-21 18:30:49,Returned,INR,Card
ORD0059417,CUST004517,,App,2025-03-25 18:30:27,Completed,INR,NetBanking
ORD0059418,CUST006345,ST010,Store,2026-10-10 18:47:54,Completed,INR,UPI
ORD0059419,CUST022719,,App,2025-04-25 19:38:50,Completed,INR,UPI
ORD0059420,CUST001769,ST012,Store,2026-03-10 11:06:45,Returned,INR,COD
ORD0059421,CUST014959,ST041,Store,2026-01-16 19:16:20,Completed,INR,Card
ORD0059422,CUST013010,ST030,Store,2025-02-17 07:36:30,Completed,INR,NetBanking
ORD0059423,CUST021844,ST021,Store,2025-07-23 19:22:48,Completed,USD,Card
ORD0059424,CUST002019,ST029,Store,2025-08-25 14:53:02,Completed,INR,UPI
ORD0059425,CUST023884,ST041,Store,2025-03-16 15:26:10,Completed,INR,UPI
ORD0059426,CUST001823,,Web,2026-03-15 12:53:53,Completed,INR,COD
ORD0059427,CUST019277,ST029,Store,2026-04-15 22:18:38,Completed,INR,Card
ORD0059428,CUST020585,,Web,2025-09-16 11:36:28,Completed,INR,UPI
ORD0059429,CUST010098,ST009,Store,2025-09-30 17:44:00,Completed,INR,Card
ORD0059430,CUST004299,ST040,Store,2025-06-13 07:01:32,Completed,INR,Card
ORD0059431,CUST003834,ST036,Store,2026-11-25 07:22:26,Completed,INR,COD
ORD0059432,CUST011789,ST016,Store,2025-12-04 15:40:40,Completed,INR,Card
ORD0059433,CUST007633,,App,2026-02-02 12:34:37,Completed,INR,COD
ORD0059434,CUST013945,ST022,Store,2026-02-21 19:32:55,Completed,INR,UPI
ORD0059435,CUST007960,ST035,Store,2026-03-27 14:45:39,Completed,INR,Card
ORD0059436,CUST007356,,Web,2025-06-13 11:12:54,Completed,INR,Card
ORD0059437,CUST006781,ST015,Store,2026-06-07 17:54:22,Completed,INR,UPI
ORD0059438,CUST009419,ST019,Store,2026-04-07 22:19:49,Completed,INR,COD
ORD0059439,CUST024167,,App,2025-06-18 15:01:27,Completed,INR,UPI
ORD0059440,CUST017361,,Web,2025-10-19 17:33:59,Completed,INR,Card
ORD0059441,CUST021680,ST038,Store,2026-03-19 07:15:55,Completed,INR,COD
