order_item_id,order_id,sku,quantity,unit_price,discount_amount
OI00245024,ORD0065983,SKU007518,3,4351.0,1338.77
OI00245025,ORD0059279,SKU004839,5,5493.95,0.0
OI00245026,ORD0087573,SKU000419,1,442.02,0.0
OI00245027,ORD0063106,SKU003612,2,185.34,18.77
OI00245028,ORD0025939,SKU011471,1,542.09,175.81
OI00245029,ORD0102096,SKU006760,2,204.63,20.72
OI00245030,ORD0082710,SKU011337,1,4398.59,0.0
OI00245031,ORD0072487,SKU004051,1,964.63,150.33
OI00245032,ORD0097118,SKU004330,1,4091.04,0.0
OI00245033,ORD0067185,SKU008260,4,1047.55,0.0
OI00245034,ORD0024373,SKU007717,2,140.05,90.84
OI00245035,ORD0096656,SKU010486,4,1132.12,0.0
OI00245036,ORD0081939,SKU009394,3,438.35,134.88
OI00245037,ORD0032274,SKU009677,2,455.47,0.0
OI00245038,ORD0070292,SKU007813,5,214.22,0.0
OI00245039,ORD0039361,SKU006082,2,1115.99,113.01
OI00245040,ORD0013953,SKU008659,4,307.06,0.0
OI00245041,ORD0056889,SKU005206,1,322.01,0.0
OI00245042,ORD0026516,SKU008377,3,680.43,318.12
OI00245043,ORD0003897,SKU012041,4,1377.52,1787.05
OI00245044,ORD0056936,SKU009980,4,456.0,0.0
OI00245045,ORD0065270,SKU004710,5,1409.35,0.0
OI00245046,ORD0033226,SKU009983,1,1536.64,77.8
OI00245047,ORD0046690,SKU007232,4,2171.62,0.0
OI00245048,ORD0045820,SKU012435,2,1071.96,0.0
OI00245049,ORD0033660,SKU011976,1,309.13,48.18
OI00245050,ORD0056650,SKU003243,2,998.61,311.26
OI00245051,ORD0029150,SKU008781,2,1230.41,518.07
OI00245052,ORD0005544,SKU007816,4,200.33,0.0
OI00245053,ORD0019583,SKU000152,2,382.68,340.16
OI00245054,ORD0105855,SKU012215,2,666.95,0.0
OI00245055,ORD0044488,SKU009977,5,355.23,0.0
OI00245056,ORD0058508,SKU003859,2,1407.39,142.52
OI00245057,ORD0028032,SKU010789,2,297.0,125.05
OI00245058,ORD0077431,SKU009699,5,786.91,0.0
OI00245059,ORD0099939,SKU002709,1,1344.16,0.0
OI00245060,ORD0011327,SKU002939,1,1655.31,0.0
OI00245061,ORD0005628,SKU009861,2,440.06,0.0
OI00245062,ORD0112904,SKU007242,1,1268.77,197.73
OI00245063,ORD0050036,SKU001272,3,455.89,0.0
OI00245064,ORD0070347,SKU012158,1,515.52,26.1
OI00245065,ORD0002012,SKU005653,1,459.83,71.66
OI00245066,ORD0019353,SKU006428,2,2449.53,1031.38
OI00245067,ORD0099221,SKU009396,2,482.76,48.89
OI00245068,ORD0033526,SKU004248,1,336.05,52.37
OI00245069,ORD0017515,SKU000386,1,317.5,49.48
OI00245070,ORD0070553,SKU010780,1,98.44,4.98
OI00245071,ORD0001568,SKU011164,4,597.68,372.58
OI00245072,ORD0081912,SKU011988,1,3172.54,0.0
OI00245073,ORD0072383,SKU009113,2,124.04,0.0
OI00245074,ORD0107449,SKU011486,2,871.46,0.0
OI00245075,ORD0093232,SKU006540,1,241.42,37.62
OI00245076,ORD0117219,SKU008303,5,239.18,0.0
OI00245077,ORD0082149,SKU003766,4,1044.14,0.0
OI00245078,ORD0025872,SKU011039,5,114.92,89.55
OI00245079,ORD0096480,SKU010861,1,187.29,0.0
OI00245080,ORD0082049,SKU011588,4,1288.92,803.48
OI00245081,ORD0033698,SKU002458,2,1790.81,0.0
OI00245082,ORD0098613,SKU000092,1,776.87,39.34
OI00245083,ORD0062926,SKU008873,1,311.56,65.59
OI00245084,ORD0041413,SKU008926,5,964.21,0.0
OI00245085,ORD0029830,SKU000788,3,255.12,161.13
OI00245086,ORD0010787,SKU005805,1,1060.96,0.0
OI00245087,ORD0074585,SKU003548,2,475.06,0.0
OI00245088,ORD0008506,SKU007411,5,463.72,751.98
OI00245089,ORD0086038,SKU000245,1,381.47,123.72
OI00245090,ORD0091551,SKU007573,5,200.12,0.0
OI00245091,ORD0060175,SKU007605,5,2102.67,0.0
OI00245092,ORD0024834,SKU011272,5,698.23,0.0
OI00245093,ORD0109119,SKU009395,1,1121.61,174.8
OI00245094,ORD0060586,SKU008729,4,1522.72,308.4
OI00245095,ORD0069491,SKU000880,2,266.48,172.85
OI00245096,ORD0037577,SKU012340,4,1469.77,1237.7
OI00245097,ORD0049412,SKU007347,1,914.74,0.0
OI00245098,ORD0012392,SKU012268,5,3427.4,0.0
OI00245099,ORD0028120,SKU007446,3,257.19,120.24
OI00245100,ORD0103116,SKU007313,1,5020.07,254.18
OI00245101,ORD0013690,SKU011086,5,1015.96,521.0
OI00245102,ORD0071661,SKU005173,5,255.51,0.0
OI00245103,ORD0066803,SKU000410,2,2134.16,898.59
OI00245104,ORD0054651,SKU002858,1,77.5,3.92
OI00245105,ORD0048408,SKU011591,1,1585.65,0.0
OI00245106,ORD0012711,SKU003469,1,776.98,39.34
OI00245107,ORD0104424,SKU004202,5,274.4,0.0
OI00245108,ORD0090160,SKU002089,1,383.59,19.42
OI00245109,ORD0071320,SKU009811,1,923.16,194.35
OI00245110,ORD0057226,SKU001497,4,208.46,175.54
OI00245111,ORD0119719,SKU011111,4,2114.99,0.0
OI00245112,ORD0069567,SKU009164,2,416.49,0.0
OI00245113,ORD0060746,SKU009161,1,651.52,0.0
OI00245114,ORD0003326,SKU005434,2,866.07,87.7
OI00245115,ORD0091240,SKU005266,1,625.49,31.67
OI00245116,ORD0107425,SKU005283,3,851.08,0.0
OI00245117,ORD0118820,SKU004749,1,641.22,0.0
OI00245118,ORD0090531,SKU003211,1,878.8,136.96
OI00245119,ORD0016800,SKU003204,2,283.83,184.1
OI00245120,ORD0028327,SKU000400,2,2575.82,260.84
OI00245121,ORD0113042,SKU011626,1,858.91,133.86
OI00245122,ORD0086220,SKU001345,2,495.79,0.0
OI00245123,ORD0026956,SKU011451,2,1100.59,111.45
OI00245124,ORD0063800,SKU011460,5,521.64,267.51
OI00245125,ORD0049358,SKU004265,1,868.26,43.96
OI00245126,ORD0092950,SKU007365,2,1973.79,1280.3
OI00245127,ORD0096496,SKU005199,1,3870.95,0.0
OI00245128,ORD0005176,SKU006092,4,818.93,0.0
OI00245129,ORD0097895,SKU011386,5,706.33,0.0
OI00245130,ORD0049996,SKU008691,2,465.3,0.0
OI00245131,ORD0009616,SKU002833,4,885.75,0.0
OI00245132,ORD0112684,SKU007553,3,285.5,87.85
OI00245133,ORD0094914,SKU008836,4,3097.22,0.0
OI00245134,ORD0032234,SKU009148,1,719.66,36.44
OI00245135,ORD0005100,SKU003608,2,2584.54,261.73
OI00245136,ORD0036372,SKU009806,1,631.94,0.0
OI00245137,ORD0008183,SKU008835,1,3915.31,0.0
OI00245138,ORD0067056,SKU002235,4,1847.24,1555.57
OI00245139,ORD0109645,SKU007954,3,115.56,0.0
OI00245140,ORD0064296,SKU001484,2,398.06,81.65
OI00245141,ORD0102831,SKU002868,1,245.96,12.45
OI00245142,ORD0056747,SKU011063,5,876.17,221.82
OI00245143,ORD0110323,SKU003485,2,497.3,0.0
OI00245144,ORD0100307,SKU011946,5,695.02,541.58
OI00245145,ORD0080827,SKU009573,4,939.68,791.31
OI00245146,ORD0110939,SKU006535,4,791.6,160.32
OI00245147,ORD0007142,SKU008644,1,241.47,107.32
OI00245148,ORD0032012,SKU000307,1,351.49,0.0
OI00245149,ORD0111293,SKU008743,1,695.83,0.0
OI00245150,ORD0014489,SKU010292,1,962.6,0.0
OI00245151,ORD0019564,SKU007224,1,741.13,115.5
OI00245152,ORD0065360,SKU007891,2,986.96,0.0
OI00245153,ORD0020204,SKU007985,3,525.27,0.0
OI00245154,ORD0100855,SKU006942,1,1100.2,488.98
OI00245155,ORD0118903,SKU000756,1,577.82,121.65
OI00245156,ORD0017257,SKU002134,3,980.9,1307.87
OI00245157,ORD0113182,SKU002320,2,218.1,0.0
OI00245158,ORD0040622,SKU007273,2,657.21,134.81
OI00245159,ORD0091526,SKU007403,5,1049.69,2332.64
OI00245160,ORD0030085,SKU009232,5,949.4,0.0
OI00245161,ORD0116746,SKU000479,1,891.05,91.39
OI00245162,ORD0114324,SKU011887,1,618.74,63.46
OI00245163,ORD0081276,SKU011624,3,555.97,84.45
OI00245164,ORD0015732,SKU010869,2,1520.39,0.0
OI00245165,ORD0003823,SKU005265,2,781.5,0.0
OI00245166,ORD0033060,SKU011910,1,462.37,0.0
OI00245167,ORD0046275,SKU003087,1,794.7,0.0
OI00245168,ORD0096987,SKU007891,5,962.29,493.48
OI00245169,ORD0077978,SKU002846,1,333.36,51.95
OI00245170,ORD0032350,SKU010764,5,416.43,0.0
OI00245171,ORD0080288,SKU010536,4,290.13,0.0
OI00245172,ORD0039633,SKU007962,1,27426.55,0.0
OI00245173,ORD0099966,SKU000060,5,445.53,0.0
OI00245174,ORD0101776,SKU008821,2,875.08,88.62
OI00245175,ORD0101600,SKU005967,3,306.57,0.0
OI00245176,ORD0111719,SKU000985,1,232.98,0.0
OI00245177,ORD0064402,SKU008319,5,496.27,125.64
OI00245178,ORD0064990,SKU007000,3,634.36,96.36
OI00245179,ORD0119857,SKU004011,2,1937.75,0.0
OI00245180,ORD0066852,SKU004954,1,421.9,65.75
OI00245181,ORD0059681,SKU005447,3,669.39,651.3
OI00245182,ORD0034609,SKU008172,1,972.04,151.49
OI00245183,ORD0069096,SKU009473,1,479.9,101.03
OI00245184,ORD0022508,SKU011141,2,211.41,43.37
OI00245185,ORD0066084,SKU004039,1,2529.22,0.0
OI00245186,ORD0017528,SKU012247,2,504.0,212.21
OI00245187,ORD0104191,SKU000811,5,1470.23,1547.61
OI00245188,ORD0055231,SKU002133,1,1028.28,0.0
OI00245189,ORD0012001,SKU008280,1,1100.39,55.72
OI00245190,ORD0037671,SKU007780,1,134.86,13.83
OI00245191,ORD0089206,SKU003376,4,1677.09,1045.46
OI00245192,ORD0000780,SKU001518,5,346.18,269.75
OI00245193,ORD0026784,SKU007519,1,303.33,63.86
OI00245194,ORD0080140,SKU002848,5,270.28,0.0
OI00245195,ORD0063931,SKU011616,1,350.8,54.67
OI00245196,ORD0030936,SKU001646,1,97.98,0.0
OI00245197,ORD0055059,SKU005084,2,206.23,0.0
OI00245198,ORD0027185,SKU009057,1,1620.28,82.04
OI00245199,ORD0093340,SKU003851,5,1023.42,1077.28
OI00245200,ORD0096308,SKU007076,1,649.88,0.0
OI00245201,ORD0020856,SKU005201,3,609.17,592.7
OI00245202,ORD0009343,SKU008693,1,288.57,0.0
OI00245203,ORD0066623,SKU008603,2,3587.82,363.32
OI00245204,ORD0010438,SKU000592,2,168.0,34.46
OI00245205,ORD0061008,SKU010153,2,226.26,95.27
OI00245206,ORD0070936,SKU002656,3,397.22,122.22
OI00245207,ORD0063533,SKU004524,2,649.08,0.0
OI00245208,ORD0061841,SKU010719,5,844.3,0.0
OI00245209,ORD0012481,SKU011002,4,627.73,391.31
OI00245210,ORD0094398,SKU009502,1,1306.53,0.0
OI00245211,ORD0022819,SKU009813,2,333.26,0.0
OI00245212,ORD0058765,SKU008655,5,1305.32,0.0
OI00245213,ORD0010790,SKU000855,2,409.44,0.0
OI00245214,ORD0115662,SKU001637,1,2641.89,0.0
OI00245215,ORD0078883,SKU004973,4,305.3,542.75
OI00245216,ORD0094016,SKU000559,1,220.73,71.59
OI00245217,ORD0094203,SKU011496,5,994.99,0.0
OI00245218,ORD0003194,SKU012323,1,284.71,0.0
OI00245219,ORD0084228,SKU008720,5,394.63,99.91
OI00245220,ORD0103178,SKU008203,5,539.75,1199.44
OI00245221,ORD0074291,SKU006081,2,2045.3,861.18
OI00245222,ORD0070403,SKU009341,2,2574.68,0.0
OI00245223,ORD0055516,SKU010001,5,1623.58,411.03
OI00245224,ORD0020926,SKU008035,1,1694.69,0.0
OI00245225,ORD0030117,SKU006571,1,886.32,186.59
OI00245226,ORD0066940,SKU008025,2,277.48,0.0
OI00245227,ORD0040445,SKU005914,1,974.2,0.0
OI00245228,ORD0033370,SKU001395,5,207.55,0.0
OI00245229,ORD0082672,SKU009320,5,895.79,0.0
OI00245230,ORD0062581,SKU011814,1,978.9,0.0
OI00245231,ORD0043184,SKU008220,2,859.54,176.32
OI00245232,ORD0115010,SKU001221,2,757.75,0.0
OI00245233,ORD0001376,SKU009067,1,291.54,29.9
OI00245234,ORD0100896,SKU004623,1,541.5,27.42
OI00245235,ORD0043201,SKU006691,3,384.88,0.0
OI00245236,ORD0030079,SKU012242,1,423.42,65.99
OI00245237,ORD0044105,SKU000032,2,930.93,0.0
OI00245238,ORD0024482,SKU009764,2,532.49,0.0
OI00245239,ORD0069461,SKU001078,1,490.58,0.0
OI00245240,ORD0082345,SKU001280,5,953.54,241.4
OI00245241,ORD0019679,SKU010140,2,1266.98,0.0
OI00245242,ORD0099457,SKU010481,2,2245.69,0.0
OI00245243,ORD0012751,SKU008150,1,389.97,19.75
OI00245244,ORD0088384,SKU011768,2,703.53,0.0
OI00245245,ORD0050875,SKU008807,1,277.98,0.0
OI00245246,ORD0057495,SKU009722,2,1127.9,0.0
OI00245247,ORD0033652,SKU002652,5,1736.69,0.0
OI00245248,ORD0045728,SKU002255,3,581.77,0.0
OI00245249,ORD0118106,SKU006951,1,2113.67,0.0
OI00245250,ORD0020123,SKU012468,4,149.23,93.02
OI00245251,ORD0076489,SKU002435,1,175.67,8.89
OI00245252,ORD0017591,SKU007262,4,1321.75,0.0
OI00245253,ORD0080233,SKU010967,1,691.67,0.0
OI00245254,ORD0102948,SKU010440,5,823.21,0.0
OI00245255,ORD0104507,SKU007460,1,845.87,42.83
OI00245256,ORD0045862,SKU007684,4,774.43,0.0
OI00245257,ORD0091988,SKU008981,5,1138.53,1198.45
OI00245258,ORD0044593,SKU000021,4,1456.67,1226.67
OI00245259,ORD0022414,SKU012379,1,2211.52,226.82
OI00245260,ORD0080068,SKU003275,1,836.98,0.0
OI00245261,ORD0049985,SKU002915,1,687.91,34.83
OI00245262,ORD0021139,SKU010893,3,2708.62,1266.37
OI00245263,ORD0118475,SKU010931,2,279.15,0.0
OI00245264,ORD0007835,SKU003542,2,754.16,0.0
OI00245265,ORD0023711,SKU008955,4,443.54,0.0
OI00245266,ORD0041600,SKU006550,3,1713.77,0.0
OI00245267,ORD0025275,SKU008966,1,2207.02,0.0
OI00245268,ORD0006993,SKU004648,5,815.92,0.0
OI00245269,ORD0119354,SKU004490,1,870.94,0.0
OI00245270,ORD0043486,SKU008714,5,393.88,875.3
OI00245271,ORD0063813,SKU000539,5,664.78,0.0
OI00245272,ORD0036931,SKU002232,1,459.55,23.27
OI00245273,ORD0034054,SKU005900,4,72.94,45.47
OI00245274,ORD0078727,SKU010138,3,465.88,0.0
OI00245275,ORD0087433,SKU009798,2,1015.79,0.0
OI00245276,ORD0039857,SKU008310,1,235.57,0.0
OI00245277,ORD0031709,SKU007189,1,1014.93,51.39
OI00245278,ORD0017734,SKU000734,5,1221.11,1285.38
OI00245279,ORD0041702,SKU005397,4,732.09,0.0
OI00245280,ORD0027002,SKU004984,2,202.28,0.0
OI00245281,ORD0061861,SKU010541,5,2467.83,624.77
OI00245282,ORD0080449,SKU007257,2,763.26,0.0
OI00245283,ORD0063430,SKU001648,4,856.57,0.0
OI00245284,ORD0092415,SKU007361,2,982.59,0.0
OI00245285,ORD0066901,SKU001298,4,2439.15,0.0
OI00245286,ORD0012155,SKU008131,5,171.35,0.0
OI00245287,ORD0103316,SKU002133,5,989.72,771.21
OI00245288,ORD0079898,SKU003947,2,230.12,0.0
OI00245289,ORD0026105,SKU005462,3,1537.01,0.0
OI00245290,ORD0076879,SKU004007,2,851.11,552.07
OI00245291,ORD0015174,SKU007498,1,1531.4,238.66
OI00245292,ORD0038047,SKU001238,1,427.0,89.89
OI00245293,ORD0032908,SKU004518,1,382.93,0.0
OI00245294,ORD0110671,SKU012076,3,450.11,138.5
OI00245295,ORD0023299,SKU003613,1,945.33,0.0
OI00245296,ORD0095676,SKU010249,2,852.6,0.0
OI00245297,ORD0107705,SKU006709,1,699.79,71.77
OI00245298,ORD0031141,SKU004947,5,411.16,0.0
OI00245299,ORD0100026,SKU002225,2,216.91,0.0
OI00245300,ORD0089315,SKU009364,5,561.6,0.0
OI00245301,ORD0059843,SKU011516,1,866.8,0.0
OI00245302,ORD0060827,SKU002946,2,614.57,0.0
OI00245303,ORD0014241,SKU005054,5,674.16,345.72
OI00245304,ORD0078460,SKU011059,1,241.6,107.38
OI00245305,ORD0056094,SKU007285,5,661.73,515.63
OI00245306,ORD0068782,SKU007391,1,2633.1,0.0
OI00245307,ORD0012219,SKU006055,2,728.42,149.42
OI00245308,ORD0028069,SKU001042,5,1475.39,0.0
OI00245309,ORD0045020,SKU000135,1,2381.54,0.0
OI00245310,ORD0054827,SKU010567,1,3092.82,0.0
OI00245311,ORD0033429,SKU010760,4,656.98,409.55
OI00245312,ORD0115203,SKU005099,2,1549.82,317.91
OI00245313,ORD0095403,SKU005555,1,795.46,40.28
OI00245314,ORD0034708,SKU010738,5,1126.99,0.0
OI00245315,ORD0054950,SKU008927,2,154.08,0.0
OI00245316,ORD0034163,SKU010619,1,310.92,0.0
OI00245317,ORD0074441,SKU005931,5,359.47,798.82
OI00245318,ORD0012655,SKU004107,1,1049.38,0.0
OI00245319,ORD0007562,SKU008668,3,297.3,289.26
OI00245320,ORD0087255,SKU006547,2,439.29,90.11
OI00245321,ORD0075937,SKU000520,2,627.75,128.77
OI00245322,ORD0065843,SKU008948,2,346.98,225.07
OI00245323,ORD0038355,SKU002642,2,594.02,0.0
OI00245324,ORD0039753,SKU011996,4,1259.07,0.0
OI00245325,ORD0056393,SKU003962,2,617.2,259.87
OI00245326,ORD0044162,SKU003419,1,227.72,73.85
OI00245327,ORD0106372,SKU007550,2,872.21,178.91
OI00245328,ORD0026605,SKU008273,4,4148.85,0.0
OI00245329,ORD0106789,SKU011246,1,83.3,0.0
OI00245330,ORD0039160,SKU003317,2,206.3,0.0
OI00245331,ORD0044289,SKU005288,2,791.81,0.0
OI00245332,ORD0101462,SKU010765,2,201.7,84.93
OI00245333,ORD0078911,SKU010875,4,763.06,313.05
OI00245334,ORD0061701,SKU000436,1,260.25,0.0
OI00245335,ORD0105408,SKU009568,1,967.97,0.0
OI00245336,ORD0004960,SKU003926,3,5195.86,0.0
OI00245337,ORD0045222,SKU002350,1,1527.93,156.71
OI00245338,ORD0032094,SKU003483,1,853.49,0.0
OI00245339,ORD0065253,SKU008832,2,2159.68,443.01
OI00245340,ORD0073754,SKU005164,1,4346.9,220.1
OI00245341,ORD0064770,SKU004059,2,1095.86,0.0
OI00245342,ORD0078426,SKU003995,2,197.78,0.0
OI00245343,ORD0027973,SKU011724,1,641.25,0.0
OI00245344,ORD0090708,SKU009123,5,182.74,46.26
OI00245345,ORD0086927,SKU003735,2,1233.87,384.58
OI00245346,ORD0027365,SKU006264,3,429.22,0.0
OI00245347,ORD0097897,SKU010173,5,517.65,0.0
OI00245348,ORD0040687,SKU007715,3,1592.83,490.1
OI00245349,ORD0050501,SKU007459,4,393.11,0.0
OI00245350,ORD0044181,SKU005287,1,1525.83,0.0
OI00245351,ORD0048717,SKU003634,5,123.35,274.12
OI00245352,ORD0087486,SKU005086,5,286.69,72.58
OI00245353,ORD0096494,SKU002036,1,502.03,105.69
OI00245354,ORD0109890,SKU010520,2,484.91,151.14
OI00245355,ORD0018748,SKU009824,1,253.7,0.0
OI00245356,ORD0061645,SKU009003,3,1974.19,1920.83
OI00245357,ORD0040741,SKU001024,2,1731.08,0.0
OI00245358,ORD0065406,SKU006938,1,1373.07,0.0
OI00245359,ORD0073368,SKU001688,3,482.12,0.0
OI00245360,ORD0037870,SKU012108,1,2133.7,449.2
OI00245361,ORD0022651,SKU004185,1,660.57,0.0
OI00245362,ORD0022062,SKU003183,2,931.78,0.0
OI00245363,ORD0046422,SKU007148,1,1159.29,0.0
OI00245364,ORD0078197,SKU006968,1,1357.1,285.71
OI00245365,ORD0057192,SKU006302,3,1705.92,0.0
OI00245366,ORD0054731,SKU006349,2,1487.53,150.64
OI00245367,ORD0025818,SKU003308,2,472.96,97.02
OI00245368,ORD0073063,SKU003220,1,1657.02,83.9
OI00245369,ORD0092532,SKU008597,1,1104.18,0.0
OI00245370,ORD0102552,SKU005887,2,573.64,241.53
OI00245371,ORD0077512,SKU005885,1,932.66,145.35
OI00245372,ORD0016572,SKU005413,3,272.41,0.0
OI00245373,ORD0068303,SKU001724,3,420.46,0.0
OI00245374,ORD0042827,SKU009093,3,176.76,0.0
OI00245375,ORD0109019,SKU009579,2,242.88,49.82
OI00245376,ORD0060322,SKU002715,5,3003.38,0.0
OI00245377,ORD0093289,SKU001212,4,185.94,0.0
OI00245378,ORD0089175,SKU010903,1,2881.19,295.51
OI00245379,ORD0050188,SKU002074,3,1530.38,1489.02
OI00245380,ORD0070455,SKU010904,4,283.55,116.33
OI00245381,ORD0016218,SKU012044,3,1152.55,354.63
OI00245382,ORD0070910,SKU005601,1,184.55,28.76
OI00245383,ORD0062688,SKU007106,2,744.18,0.0
OI00245384,ORD0032730,SKU004545,2,1832.99,0.0
OI00245385,ORD0098574,SKU008293,1,488.29,102.8
OI00245386,ORD0109401,SKU005372,1,745.03,116.11
OI00245387,ORD0010647,SKU002844,4,1302.22,534.24
OI00245388,ORD0043017,SKU012163,1,533.0,54.67
OI00245389,ORD0061649,SKU009306,1,698.22,0.0
OI00245390,ORD0091505,SKU001517,1,4060.41,0.0
OI00245391,ORD0110676,SKU008752,2,1403.4,0.0
OI00245392,ORD0097573,SKU005719,1,661.62,214.58
OI00245393,ORD0012692,SKU011530,4,730.93,0.0
OI00245394,ORD0000708,SKU006918,5,232.4,181.09
OI00245395,ORD0051035,SKU001153,1,178.86,37.65
OI00245396,ORD0054419,SKU007337,5,140.59,0.0
OI00245397,ORD0009814,SKU007427,1,582.53,122.64
OI00245398,ORD0011877,SKU002966,4,1391.32,0.0
OI00245399,ORD0093512,SKU010816,2,829.45,84.0
OI00245400,ORD0036343,SKU005023,1,783.17,0.0
OI00245401,ORD0078129,SKU007633,1,636.28,133.95
OI00245402,ORD0037887,SKU003313,1,313.66,15.88
OI00245403,ORD0020801,SKU011371,1,293.3,14.85
OI00245404,ORD0017787,SKU005518,1,1387.88,0.0
OI00245405,ORD0096244,SKU010640,2,678.85,0.0
OI00245406,ORD0011482,SKU006167,2,306.97,199.12
OI00245407,ORD0029041,SKU009453,1,256.89,0.0
OI00245408,ORD0052789,SKU004508,4,83.86,34.4
OI00245409,ORD0012850,SKU008180,5,2105.49,0.0
OI00245410,ORD0093953,SKU002878,1,929.77,0.0
OI00245411,ORD0118152,SKU006401,4,1977.71,811.37
OI00245412,ORD0038877,SKU004242,2,2120.8,661.03
OI00245413,ORD0026870,SKU002520,4,1026.97,0.0
OI00245414,ORD0103131,SKU008058,1,568.8,0.0
OI00245415,ORD0033532,SKU008525,1,1140.54,369.91
OI00245416,ORD0036758,SKU012417,3,602.9,185.51
OI00245417,ORD0082080,SKU009527,1,3290.12,512.75
OI00245418,ORD0050670,SKU010035,2,5648.44,571.99
OI00245419,ORD0016631,SKU002280,2,163.64,68.9
OI00245420,ORD0048015,SKU002282,2,180.16,0.0
OI00245421,ORD0006592,SKU009134,5,278.6,0.0
OI00245422,ORD0111016,SKU005177,1,1275.63,130.83
OI00245423,ORD0023119,SKU011846,1,819.19,41.48
OI00245424,ORD0047008,SKU003762,4,643.6,0.0
OI00245425,ORD0088826,SKU000671,5,1461.26,1138.64
OI00245426,ORD0050072,SKU001722,1,733.71,0.0
OI00245427,ORD0021522,SKU008448,1,1991.39,204.24
OI00245428,ORD0019640,SKU008084,1,1466.83,74.27
OI00245429,ORD0044193,SKU003903,2,766.09,77.58
OI00245430,ORD0118004,SKU009366,5,2491.89,1941.74
OI00245431,ORD0030470,SKU002873,1,1186.38,527.28
OI00245432,ORD0006211,SKU000204,1,408.78,86.06
OI00245433,ORD0029238,SKU010236,1,601.39,61.68
OI00245434,ORD0100493,SKU003241,2,1057.47,0.0
OI00245435,ORD0093400,SKU007316,4,771.05,0.0
OI00245436,ORD0100732,SKU000937,1,2624.67,269.2
OI00245437,ORD0000880,SKU010122,2,365.8,75.04
OI00245438,ORD0042289,SKU002092,1,624.8,131.54
OI00245439,ORD0097177,SKU011327,2,1708.55,532.54
OI00245440,ORD0031541,SKU007758,1,592.77,92.38
OI00245441,ORD0039823,SKU007172,2,247.49,0.0
OI00245442,ORD0004098,SKU008362,2,567.25,0.0
OI00245443,ORD0083445,SKU001728,4,1027.19,0.0
OI00245444,ORD0115401,SKU008616,1,833.6,0.0
OI00245445,ORD0032541,SKU000824,3,1773.68,0.0
OI00245446,ORD0029051,SKU008225,4,519.79,0.0
OI00245447,ORD0041625,SKU009690,4,4905.19,4130.69
OI00245448,ORD0066742,SKU010574,2,632.6,562.31
OI00245449,ORD0011032,SKU003067,4,581.8,489.94
OI00245450,ORD0041860,SKU008969,4,1257.22,0.0
OI00245451,ORD0006379,SKU002642,1,579.17,59.4
OI00245452,ORD0051736,SKU012264,4,652.85,132.22
OI00245453,ORD0051145,SKU008977,1,1201.46,0.0
OI00245454,ORD0098908,SKU007692,5,205.89,0.0
OI00245455,ORD0045222,SKU003510,1,146.4,65.07
OI00245456,ORD0074017,SKU001821,5,268.33,67.93
OI00245457,ORD0112600,SKU000840,5,1648.09,417.24
OI00245458,ORD0092375,SKU006070,2,202.23,0.0
OI00245459,ORD0102529,SKU009757,3,219.03,0.0
OI00245460,ORD0033521,SKU002624,2,484.87,0.0
OI00245461,ORD0019841,SKU011562,2,1049.68,215.32
OI00245462,ORD0118404,SKU000430,3,810.54,0.0
OI00245463,ORD0029424,SKU003009,1,175.99,37.05
OI00245464,ORD0039013,SKU011862,2,133.69,118.83
OI00245465,ORD0008546,SKU012230,2,2014.83,204.03
OI00245466,ORD0071883,SKU008386,1,676.44,69.38
OI00245467,ORD0042161,SKU005158,5,3830.48,2984.79
OI00245468,ORD0066544,SKU001100,4,648.92,266.22
OI00245469,ORD0037970,SKU010789,1,297.0,62.53
OI00245470,ORD0058727,SKU005457,1,375.15,0.0
OI00245471,ORD0089453,SKU004121,4,1125.97,0.0
OI00245472,ORD0015659,SKU008876,5,298.47,314.18
OI00245473,ORD0016085,SKU006605,1,2465.89,384.29
OI00245474,ORD0102119,SKU007669,5,461.71,0.0
OI00245475,ORD0099083,SKU010467,1,293.91,0.0
OI00245476,ORD0014093,SKU010822,3,1587.32,488.41
OI00245477,ORD0006698,SKU006931,5,596.65,0.0
OI00245478,ORD0022758,SKU011047,2,242.18,215.27
OI00245479,ORD0064241,SKU000058,1,1197.53,122.82
OI00245480,ORD0097391,SKU000163,1,99.88,15.57
OI00245481,ORD0080462,SKU000917,5,790.52,405.4
OI00245482,ORD0037092,SKU006794,1,640.84,65.73
OI00245483,ORD0065184,SKU005119,2,881.18,371.02
OI00245484,ORD0079470,SKU011148,5,361.5,0.0
OI00245485,ORD0036528,SKU006328,1,391.15,0.0
OI00245486,ORD0025805,SKU010370,1,1003.17,211.19
OI00245487,ORD0066796,SKU005476,2,402.97,125.6
OI00245488,ORD0032117,SKU010324,1,217.35,22.29
OI00245489,ORD0039565,SKU002326,5,520.4,266.87
OI00245490,ORD0018460,SKU006763,1,421.17,0.0
OI00245491,ORD0004517,SKU007336,1,364.72,0.0
OI00245492,ORD0114808,SKU006617,1,923.83,410.59
OI00245493,ORD0077122,SKU006347,1,1263.04,265.9
OI00245494,ORD0036462,SKU001159,3,196.42,191.12
OI00245495,ORD0050703,SKU004147,4,1883.23,381.41
OI00245496,ORD0056934,SKU992760,1,309.23,0.0
OI00245497,ORD0100049,SKU011426,1,578.07,121.7
OI00245498,ORD0112038,SKU001623,3,646.75,0.0
